지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),적설(cm),전운량(10분위),지면상태(지면상태코드),지면온도(°C)
238,금산,2022-05-01 02:00,8.7,,1.2,290,82,995.5,,,10,,9.2
238,금산,2022-05-01 03:00,7.6,,0,0,86,995.2,,,8,,8.4
238,금산,2022-05-01 04:00,6.6,,.1,0,92,994.9,,,7,,7.7
238,금산,2022-05-01 05:00,5.6,,.2,0,97,994.9,,,6,,6.8
238,금산,2022-05-01 06:00,4.7,,.5,270,97,994.7,0,,0,,6.5
238,금산,2022-05-01 07:00,5.8,,.2,0,96,994.6,.6,,1,,7.6
238,금산,2022-05-01 08:00,8.1,,.6,160,85,994.8,1,,0,,9.4
238,금산,2022-05-01 09:00,10.8,,.6,270,68,994.7,1,,0,,12.1
238,금산,2022-05-01 10:00,14.2,,1.5,50,38,994.3,1,,0,,20.9
238,금산,2022-05-01 11:00,15.6,,3.2,320,34,994.6,1,,0,,24.4
238,금산,2022-05-01 12:00,16.7,,2.5,320,29,994.1,1,,0,,26.5
238,금산,2022-05-01 13:00,16.8,,2.2,290,28,993.2,1,,0,,28.7
238,금산,2022-05-01 14:00,17.6,,2.2,270,28,992.8,1,,5,,29.3
238,금산,2022-05-01 15:00,17.6,,3.2,250,28,992.4,.9,,5,,28.2
238,금산,2022-05-01 16:00,17.2,,3.4,250,24,992,.9,,,,25.7
238,금산,2022-05-01 17:00,16.6,,2.9,290,25,992,1,,0,,22.1
238,금산,2022-05-01 18:00,15.1,,2.3,290,23,992.3,1,,0,,15.3
238,금산,2022-05-01 19:00,13.4,,2.6,270,31,992.3,.8,,0,,11.9
238,금산,2022-05-01 20:00,12.3,,1.4,290,38,992.6,0,,0,,10.1
238,금산,2022-05-01 21:00,11.7,,1.2,290,38,993,,,0,,9.2
238,금산,2022-05-01 22:00,11.9,,1.5,270,38,992.8,,,0,,8.5
238,금산,2022-05-01 23:00,11.9,,2.1,250,39,992.5,,,0,,8.1
238,금산,2022-05-02 00:00,11.2,,1.9,290,49,992.4,,,0,,8
238,금산,2022-05-02 01:00,11,,1.7,290,57,992.5,,,0,,8
238,금산,2022-05-02 02:00,10.8,,1.8,290,64,992.6,,,7,,8.2
238,금산,2022-05-02 03:00,10.4,,1.8,320,70,992.4,,,3,,8.1
238,금산,2022-05-02 04:00,10,,.9,340,74,992.4,,,0,,7.8
238,금산,2022-05-02 05:00,9.2,,.9,360,79,992.5,,,0,,7.3
238,금산,2022-05-02 06:00,7.6,,.5,110,85,992.5,0,,0,,7
238,금산,2022-05-02 07:00,8.4,,1.2,140,81,992.8,.8,,0,,8.4
238,금산,2022-05-02 08:00,11.3,,.7,90,72,992.9,1,,2,,10.2
238,금산,2022-05-02 09:00,13.2,,.5,140,61,992.8,.9,,4,,13.7
238,금산,2022-05-02 10:00,16.1,,1.6,70,46,992.9,1,,0,,22.1
238,금산,2022-05-02 11:00,17.2,,2,320,30,992.8,1,,0,,26.6
238,금산,2022-05-02 12:00,17.9,,2.7,290,26,992.6,1,,6,,28.6
238,금산,2022-05-02 13:00,18.1,,3.2,290,27,992.3,1,,7,,28.7
238,금산,2022-05-02 14:00,17.2,,2,320,35,991.8,.5,,8,,22.7
238,금산,2022-05-02 15:00,17.5,,2.2,290,38,991.5,.1,,8,,21.1
238,금산,2022-05-02 16:00,18.3,,2.9,270,27,991.3,.8,,7,,26.3
238,금산,2022-05-02 17:00,17.2,,2.5,270,28,991.8,.8,,8,,22.6
238,금산,2022-05-02 18:00,16.1,,3.1,270,29,992.4,1,,7,,17.9
238,금산,2022-05-02 19:00,13.9,,1.5,270,37,993.3,.7,,6,,13.4
238,금산,2022-05-02 20:00,12.3,,.8,270,42,994.2,0,,0,,10.9
238,금산,2022-05-02 21:00,10.2,,.5,270,51,995.3,,,0,,9.4
238,금산,2022-05-02 22:00,8.2,,.2,0,65,996,,,0,,8.3
238,금산,2022-05-02 23:00,7.8,,.4,0,67,996.7,,,0,,7.5
238,금산,2022-05-03 00:00,6,,0,0,77,997.2,,,0,,6.8
238,금산,2022-05-03 01:00,4.9,,.3,0,83,997.6,,,0,,6.1
238,금산,2022-05-03 02:00,4.2,,.5,290,86,997.8,,,0,,5.8
238,금산,2022-05-03 03:00,3.4,,.5,270,90,997.9,,,0,,5.4
238,금산,2022-05-03 04:00,2.8,,.5,270,92,998.3,,,0,,5
238,금산,2022-05-03 05:00,2.3,,.3,0,94,998.6,,,0,,4.6
238,금산,2022-05-03 06:00,2.1,,.2,0,94,999,0,,0,,4.5
238,금산,2022-05-03 07:00,4,,0,0,89,999.6,1,,6,,5.8
238,금산,2022-05-03 08:00,7,,.5,140,74,1000,1,,0,,8
238,금산,2022-05-03 09:00,10.3,,.6,90,59,1000.2,1,,0,,11.5
238,금산,2022-05-03 10:00,15.1,,.7,20,47,999.7,1,,0,,21.5
238,금산,2022-05-03 11:00,16.8,,1.4,340,38,999.8,1,,0,,27.3
238,금산,2022-05-03 12:00,19.1,,2.4,270,22,999.2,1,,0,,31.1
238,금산,2022-05-03 13:00,19.1,,2.9,230,27,998.8,1,,0,,33.9
238,금산,2022-05-03 14:00,19.9,,2.4,270,27,998.6,1,,0,,35.3
238,금산,2022-05-03 15:00,20.3,,2.5,270,25,998.2,1,,0,,34.9
238,금산,2022-05-03 16:00,20.5,,1.6,250,22,997.5,1,,0,,33.4
238,금산,2022-05-03 17:00,19.9,,2.2,250,21,997.7,1,,0,,29.2
238,금산,2022-05-03 18:00,18.8,,2.7,290,24,997.9,1,,0,,20.6
238,금산,2022-05-03 19:00,17.1,,1.7,290,26,998.1,.9,,0,,16.2
238,금산,2022-05-03 20:00,13.4,,.6,250,45,998.4,0,,0,,13.2
238,금산,2022-05-03 21:00,12,,1,290,53,999,,,0,,11.6
238,금산,2022-05-03 22:00,10.4,,.6,270,63,999.5,,,0,,10.3
238,금산,2022-05-03 23:00,9,,.6,270,70,999.6,,,0,,9.3
238,금산,2022-05-04 00:00,8.1,,.4,0,76,999.6,,,0,,8.5
238,금산,2022-05-04 01:00,7.4,,.3,0,80,999.7,,,0,,7.9
238,금산,2022-05-04 02:00,6.6,,.3,0,84,999.6,,,0,,7.5
238,금산,2022-05-04 03:00,5.8,,.5,290,88,999.4,,,0,,6.9
238,금산,2022-05-04 04:00,5.1,,.5,270,91,999.1,,,0,,6.5
238,금산,2022-05-04 05:00,4.7,,.2,0,94,999.2,,,4,,6
238,금산,2022-05-04 06:00,4.2,,.2,0,95,999.6,0,,7,,6
238,금산,2022-05-04 07:00,6.7,,.3,0,84,1000,.9,,7,,7.7
238,금산,2022-05-04 08:00,9.7,,.7,70,72,1000.3,1,,0,,10
238,금산,2022-05-04 09:00,13.5,,.4,0,59,1000,1,,0,,13.4
238,금산,2022-05-04 10:00,18.2,,.5,140,37,999.9,1,,0,,23.4
238,금산,2022-05-04 11:00,20.6,,1.5,20,32,999.6,1,,0,,30
238,금산,2022-05-04 12:00,23.1,,2.1,270,27,999,1,,0,,35.4
238,금산,2022-05-04 13:00,23.6,,2,270,26,998.7,1,,0,,38.3
238,금산,2022-05-04 14:00,24.3,,2.6,270,27,998.2,1,,0,,39.6
238,금산,2022-05-04 15:00,24.2,,2.5,270,27,997.7,1,,0,,38.9
238,금산,2022-05-04 16:00,24.6,,2.2,290,28,997.2,1,,0,,36.5
238,금산,2022-05-04 17:00,23.5,,3.2,290,29,997.2,1,,0,,31.6
238,금산,2022-05-04 18:00,22.5,,2,290,32,997.3,1,,0,,23.4
238,금산,2022-05-04 19:00,19.8,,.9,290,40,997.7,.9,,0,,19
238,금산,2022-05-04 20:00,17.2,,.9,340,51,998.4,0,,0,,15.7
238,금산,2022-05-04 21:00,15,,.9,290,58,999,,,0,,13.9
238,금산,2022-05-04 22:00,13,,.3,0,67,999.4,,,0,,12.3
238,금산,2022-05-04 23:00,11.6,,0,0,69,999.5,,,0,,11.2
238,금산,2022-05-05 00:00,10.2,,.4,0,77,999.6,,,0,,10.1
238,금산,2022-05-05 01:00,9.1,,.5,290,80,999.5,,,4,,9.5
238,금산,2022-05-05 02:00,8.3,,.3,0,84,999.5,,,0,,8.8
238,금산,2022-05-05 03:00,7.3,,1,290,89,999.4,,,4,,8.3
238,금산,2022-05-05 04:00,7,,.6,270,91,999.5,,,0,,7.8
238,금산,2022-05-05 05:00,6.2,,.5,290,94,999.5,,,0,,7.3
238,금산,2022-05-05 06:00,5.9,,.3,0,94,999.6,.1,,6,,7.2
238,금산,2022-05-05 07:00,8.2,,.5,270,88,999.9,1,,7,,8.7
238,금산,2022-05-05 08:00,11.6,,.5,140,76,1000.2,1,,0,,10.8
238,금산,2022-05-05 09:00,15.5,,.3,0,60,1000.2,1,,0,,14.2
238,금산,2022-05-05 10:00,18.6,,.9,320,50,1000,1,,0,,25.2
238,금산,2022-05-05 11:00,21.6,,.9,290,45,999.8,1,,0,,33.4
238,금산,2022-05-05 12:00,23.6,,1.5,70,40,999.1,1,,0,,38.8
238,금산,2022-05-05 13:00,24.6,,1.4,50,36,998.2,1,,0,,42
238,금산,2022-05-05 14:00,24.8,,1.9,250,33,997.5,1,,0,,43.1
238,금산,2022-05-05 15:00,25.7,,1.8,320,31,996.7,1,,0,,41.7
238,금산,2022-05-05 16:00,25.3,,2,320,32,996.1,1,,0,,38.4
238,금산,2022-05-05 17:00,24.5,,2.5,340,31,995.5,1,,0,,33.8
238,금산,2022-05-05 18:00,23.3,,2.1,320,38,995.6,1,,0,,24.9
238,금산,2022-05-05 19:00,21.1,,2,290,48,995.8,1,,0,,20.5
238,금산,2022-05-05 20:00,18.1,,.6,270,62,996.3,0,,0,,17.2
238,금산,2022-05-05 21:00,16.9,,.8,270,67,996.9,,,0,,15.6
238,금산,2022-05-05 22:00,15.4,,.3,0,75,997.5,,,0,,14
238,금산,2022-05-05 23:00,14.2,,0,0,80,997.6,,,0,,13
238,금산,2022-05-06 00:00,12.8,,.2,0,86,997.8,,,0,,12.2
238,금산,2022-05-06 01:00,11.9,,.7,320,90,997.7,,,0,,11.6
238,금산,2022-05-06 02:00,11.2,,.1,0,93,997.6,,,0,,10.9
238,금산,2022-05-06 03:00,10.4,,.9,270,96,997.4,,,0,,10.4
238,금산,2022-05-06 04:00,9.8,,.4,0,97,997.3,,,0,,9.7
238,금산,2022-05-06 05:00,9.1,,.6,290,97,997.1,,,0,,9.2
238,금산,2022-05-06 06:00,8.8,,.2,0,98,997.3,0,,0,,9.2
238,금산,2022-05-06 07:00,10.7,,.2,0,93,997.6,.9,,0,,10.9
238,금산,2022-05-06 08:00,13.4,,.4,0,81,997.4,1,,0,,13
238,금산,2022-05-06 09:00,16.8,,.6,50,66,997.2,1,,0,,16.6
238,금산,2022-05-06 10:00,20.8,,.9,90,55,996.8,1,,0,,28.1
238,금산,2022-05-06 11:00,22.1,,.9,20,47,996.4,1,,0,,35.9
238,금산,2022-05-06 12:00,24.2,,2.2,290,40,995.9,1,,1,,39.8
238,금산,2022-05-06 13:00,25.3,,1.9,250,40,995.2,1,,0,,44
238,금산,2022-05-06 14:00,24.7,,2.4,320,44,994.7,.9,,4,,39.2
238,금산,2022-05-06 15:00,25.1,,2.7,340,41,994.5,1,,5,,40.9
238,금산,2022-05-06 16:00,24.9,,2.6,290,39,994.2,1,,2,,39.1
238,금산,2022-05-06 17:00,24.5,,2,340,40,993.9,1,,1,,34.3
238,금산,2022-05-06 18:00,23.5,,2.1,290,42,993.7,1,,0,,26
238,금산,2022-05-06 19:00,22,,2,290,47,994.2,.3,,7,,21.8
238,금산,2022-05-06 20:00,19.6,,.6,270,56,994.9,0,,4,,18.2
238,금산,2022-05-06 21:00,17.3,,.5,320,66,995.4,,,3,,16.4
238,금산,2022-05-06 22:00,16.7,,.5,270,68,995.9,,,2,,15.1
238,금산,2022-05-06 23:00,15.5,,.4,0,75,995.8,,,0,,14.2
238,금산,2022-05-07 00:00,14,,.1,0,82,996.1,,,0,,13.3
238,금산,2022-05-07 01:00,13.3,,.4,0,86,996.1,,,4,,13.2
238,금산,2022-05-07 02:00,13.1,,.3,0,88,996.3,,,0,,12.5
238,금산,2022-05-07 03:00,12,,0,0,92,996.1,,,0,,11.4
238,금산,2022-05-07 04:00,11,,.8,290,95,996.1,,,0,,11
238,금산,2022-05-07 05:00,10.5,,.4,0,96,996.2,,,0,,10.5
238,금산,2022-05-07 06:00,10.4,,.7,270,97,996.7,0,,5,,11.4
238,금산,2022-05-07 07:00,12.3,,.5,200,91,997.3,0,,7,,13.9
238,금산,2022-05-07 08:00,14.5,,1.1,70,83,997.2,.4,,8,,16.4
238,금산,2022-05-07 09:00,17.4,,.5,110,73,997.3,.7,,8,,20.2
238,금산,2022-05-07 10:00,19.2,,2.1,230,67,997.2,.4,,8,,26
238,금산,2022-05-07 11:00,20.7,,2.8,270,59,996.9,.7,,8,,30.7
238,금산,2022-05-07 12:00,21.3,,2,270,58,996.7,.4,,8,,31
238,금산,2022-05-07 13:00,20.8,,1.2,270,58,996.1,.3,,9,,26.5
238,금산,2022-05-07 14:00,21.8,,2.2,320,55,995.6,.2,,9,,30.2
238,금산,2022-05-07 15:00,21.7,,3.4,250,56,995.2,.5,,7,,34.7
238,금산,2022-05-07 16:00,22.6,,2.5,290,40,995.1,.8,,2,,35.3
238,금산,2022-05-07 17:00,21.9,,3,320,27,995.4,1,,2,,31.8
238,금산,2022-05-07 18:00,20.7,,1.7,290,32,995.6,1,,4,,23.4
238,금산,2022-05-07 19:00,18.9,,1.5,320,35,996,.5,,7,,19.4
238,금산,2022-05-07 20:00,15.9,,.5,250,45,996.6,0,,0,,15.3
238,금산,2022-05-07 21:00,13.7,,1,290,53,997.9,,,5,,13.4
238,금산,2022-05-07 22:00,11.9,,.5,270,60,998.5,,,0,,11.7
238,금산,2022-05-07 23:00,10.8,,.3,0,61,998.6,,,6,,11
238,금산,2022-05-08 00:00,9.9,,.5,290,66,998.6,,,4,,10
238,금산,2022-05-08 01:00,8.7,,.4,0,72,998.6,,,7,,9.7
238,금산,2022-05-08 02:00,8.9,,.3,0,74,998.7,,,6,,10.4
238,금산,2022-05-08 03:00,8.7,,.5,290,75,998.4,,,2,,10.3
238,금산,2022-05-08 04:00,9.3,,0,0,79,998.1,,,9,,10.5
238,금산,2022-05-08 05:00,10.6,,.6,250,80,998.6,,,8,,10.6
238,금산,2022-05-08 06:00,10.7,,.6,230,81,998.7,0,,8,,10.6
238,금산,2022-05-08 07:00,12.2,,.5,180,72,999.5,0,,8,,13.2
238,금산,2022-05-08 08:00,14.4,,1.8,110,56,999.9,0,,8,,16.8
238,금산,2022-05-08 09:00,16.3,,2.1,90,44,999.7,.5,,7,,19.3
238,금산,2022-05-08 10:00,17.7,,1.3,90,41,999.1,1,,7,,27
238,금산,2022-05-08 11:00,19.2,,1.9,110,36,998.4,1,,8,,32.4
238,금산,2022-05-08 12:00,20,,1.1,160,40,997.7,1,,7,,40.2
238,금산,2022-05-08 13:00,21.3,,2.2,20,35,997,1,,6,,42.9
238,금산,2022-05-08 14:00,21.8,,.8,110,34,996.2,.7,,7,,38.3
238,금산,2022-05-08 15:00,21.6,,1.3,320,35,995.4,.3,,8,,32.1
238,금산,2022-05-08 16:00,21.1,,2.1,360,39,994.9,.1,,9,,28.2
238,금산,2022-05-08 17:00,20.4,,1.7,20,40,994.8,0,,9,,23.5
238,금산,2022-05-08 18:00,19.9,,1.7,20,43,994.6,0,,10,,21.4
238,금산,2022-05-08 19:00,18.2,,1.9,290,55,994.9,0,,9,,19
238,금산,2022-05-08 20:00,17.6,,1.7,320,51,995.1,0,,10,,17.7
238,금산,2022-05-08 21:00,16.8,,1.3,320,46,996,,,6,,16.8
238,금산,2022-05-08 22:00,16.1,,1.2,290,46,996.3,,,1,,16.2
238,금산,2022-05-08 23:00,15.5,,1.1,320,48,996.5,,,10,,15.7
238,금산,2022-05-09 00:00,13.1,0,.9,320,67,996.8,,,10,,13.6
238,금산,2022-05-09 01:00,11.1,.2,1.1,290,85,997.1,,,10,,13
238,금산,2022-05-09 02:00,10.4,.7,.8,270,95,997.1,,,10,,12.8
238,금산,2022-05-09 03:00,10.5,.5,.7,270,96,997.4,,,10,,12.8
238,금산,2022-05-09 04:00,10.9,.4,.6,250,94,997.5,,,4,,12.7
238,금산,2022-05-09 05:00,11.1,,.5,160,88,997.5,,,0,,12.7
238,금산,2022-05-09 06:00,10.8,,.8,200,91,997.6,0,,7,,12.6
238,금산,2022-05-09 07:00,11.7,,1.1,110,86,998,0,,7,,14
238,금산,2022-05-09 08:00,12.1,,1.2,160,81,998.3,0,,9,,16
238,금산,2022-05-09 09:00,13.3,,1.3,110,75,998.3,0,,8,,19.7
238,금산,2022-05-09 10:00,15.7,,.9,110,62,998.2,.6,,7,,24.5
238,금산,2022-05-09 11:00,18,,2.2,140,52,998,1,,0,,30.6
238,금산,2022-05-09 12:00,19.2,,2.6,140,45,997.4,1,,7,,33.7
238,금산,2022-05-09 13:00,20.1,,2.5,90,46,996.8,.9,,7,,33.9
238,금산,2022-05-09 14:00,20.7,,2.9,90,40,996.3,1,,7,,37.8
238,금산,2022-05-09 15:00,21.3,,2.6,110,37,995.8,1,,3,,39.4
238,금산,2022-05-09 16:00,22,,2.5,110,36,995.5,1,,0,,37.5
238,금산,2022-05-09 17:00,21.4,,3,70,37,995.7,.9,,0,,33.1
238,금산,2022-05-09 18:00,21,,2,140,36,995.9,.9,,0,,25.3
238,금산,2022-05-09 19:00,19.9,,1.6,160,39,995.9,.8,,2,,19.9
238,금산,2022-05-09 20:00,16.1,,.2,0,57,996.8,0,,5,,16.3
238,금산,2022-05-09 21:00,14.1,,.1,0,66,997.6,,,4,,14.1
238,금산,2022-05-09 22:00,12.5,,0,0,66,998.1,,,5,,12.5
238,금산,2022-05-09 23:00,11.5,,.1,0,68,998.1,,,10,,12.3
238,금산,2022-05-10 00:00,11.7,,.7,360,67,997.9,,,10,,12.2
238,금산,2022-05-10 01:00,11.2,,.6,270,66,997.5,,,10,,11.8
238,금산,2022-05-10 02:00,10.8,,.5,250,67,997.2,,,10,,11.5
238,금산,2022-05-10 03:00,10,,.4,0,71,997.3,,,10,,10.7
238,금산,2022-05-10 04:00,9.1,,.2,0,75,997.5,,,10,,10.2
238,금산,2022-05-10 05:00,8.4,,.7,270,84,997.4,,,10,,9.9
238,금산,2022-05-10 06:00,8.5,,.4,0,79,997.3,0,,10,,10.1
238,금산,2022-05-10 07:00,8.6,,1.3,290,84,997.9,0,,10,,11.4
238,금산,2022-05-10 08:00,11.6,,.6,180,66,998,0,,9,,14.5
238,금산,2022-05-10 09:00,14.6,,1.2,140,52,997.5,.6,,7,,17.1
238,금산,2022-05-10 10:00,19,,2.4,90,30,997,1,,3,,27.4
238,금산,2022-05-10 11:00,20.4,,3.2,110,24,996.3,1,,1,,36.6
238,금산,2022-05-10 12:00,22.4,,2.6,90,20,995.7,1,,0,,42
238,금산,2022-05-10 13:00,22.6,,1.8,360,22,994.6,1,,0,,44.5
238,금산,2022-05-10 14:00,23.9,,1.9,290,21,993.8,1,,0,,46.1
238,금산,2022-05-10 15:00,24.5,,1.4,160,20,993.1,1,,0,,45.4
238,금산,2022-05-10 16:00,24.9,,2.4,200,22,992.9,1,,0,,42.8
238,금산,2022-05-10 17:00,23.8,,1.4,200,23,992.6,.9,,5,,34.2
238,금산,2022-05-10 18:00,22.7,,1.9,360,26,992.8,.4,,8,,26.5
238,금산,2022-05-10 19:00,20.8,,1.2,270,35,993.3,.3,,7,,21.5
238,금산,2022-05-10 20:00,18.9,,1.8,290,43,994,0,,6,,18.6
238,금산,2022-05-10 21:00,17.6,,1.8,290,44,994.8,,,4,,16.9
238,금산,2022-05-10 22:00,17,,1.5,290,46,995.4,,,9,,16.6
238,금산,2022-05-10 23:00,16.7,,.8,250,47,995.3,,,9,,16.1
238,금산,2022-05-11 00:00,16,,.1,0,52,995.3,,,6,,15.7
238,금산,2022-05-11 01:00,15.4,,.8,180,58,994.8,,,6,,15.4
238,금산,2022-05-11 02:00,14.4,,.3,0,64,994.9,,,5,,15.2
238,금산,2022-05-11 03:00,14.1,,.5,270,66,995,,,6,,14.8
238,금산,2022-05-11 04:00,13.1,,.4,0,73,995,,,6,,12.9
238,금산,2022-05-11 05:00,13,,0,0,73,994.7,,,9,,14.1
238,금산,2022-05-11 06:00,13,,.8,340,76,995.3,0,,10,,14.4
238,금산,2022-05-11 07:00,13.9,,.5,250,73,995.5,0,,7,,16.1
238,금산,2022-05-11 08:00,15.2,,.5,230,65,995.8,0,,9,,19
238,금산,2022-05-11 09:00,17.2,,1,160,50,995.7,.1,,8,,23.3
238,금산,2022-05-11 10:00,19.8,,1,270,43,995.8,.4,,8,,30.9
238,금산,2022-05-11 11:00,20.8,,1.3,90,44,995.4,1,,6,,38.8
238,금산,2022-05-11 12:00,21.8,,1.7,290,42,995,.7,,7,,37.9
238,금산,2022-05-11 13:00,22.3,,1.5,360,43,994.6,.2,,7,,34.3
238,금산,2022-05-11 14:00,22.4,,1.4,360,45,993.9,0,,9,,30.8
238,금산,2022-05-11 15:00,23.4,,1.4,20,43,993.5,.5,,8,,37.2
238,금산,2022-05-11 16:00,23.7,,2.2,360,43,993,.9,,8,,36.1
238,금산,2022-05-11 17:00,23.2,,2,290,44,992.9,.3,,8,,31.4
238,금산,2022-05-11 18:00,22.1,,1.5,320,47,993.1,0,,10,,25.1
238,금산,2022-05-11 19:00,21.1,,.8,320,50,993.4,0,,10,,22.2
238,금산,2022-05-11 20:00,19.9,,1.2,290,57,993.8,0,,10,,20
238,금산,2022-05-11 21:00,18.3,,.2,0,63,994,,,7,,17.4
238,금산,2022-05-11 22:00,16.8,,.7,290,71,994.1,,,7,,16.3
238,금산,2022-05-11 23:00,15.6,,.3,0,77,994.3,,,7,,15.2
238,금산,2022-05-12 00:00,15.6,,.4,0,76,994.3,,,7,,15.9
238,금산,2022-05-12 01:00,15.6,,.6,270,77,994.2,,,10,,15.9
238,금산,2022-05-12 02:00,15.8,,.2,0,73,993.5,,,10,,15.5
238,금산,2022-05-12 03:00,14.9,,.5,250,80,993.1,,,10,,14.9
238,금산,2022-05-12 04:00,14.7,,.6,290,81,992.7,,,9,,15.1
238,금산,2022-05-12 05:00,14.1,,.6,270,84,992.2,,,10,,14.6
238,금산,2022-05-12 06:00,14,,.7,270,83,992.9,0,,10,,14.8
238,금산,2022-05-12 07:00,15.2,,0,0,73,992.8,0,,10,,16
238,금산,2022-05-12 08:00,15.9,,.4,0,74,992.7,0,,10,,18.8
238,금산,2022-05-12 09:00,17.8,,.5,270,63,992.3,0,,9,,22.4
238,금산,2022-05-12 10:00,19.2,,1.2,140,57,991.7,.2,,9,,25.8
238,금산,2022-05-12 11:00,20.7,,.9,200,54,991.3,0,,10,,28.2
238,금산,2022-05-12 12:00,22,,1.1,180,52,990.7,0,,10,,32.6
238,금산,2022-05-12 13:00,23.5,,1.7,140,49,989.9,.6,,8,,39.1
238,금산,2022-05-12 14:00,25.3,,1.9,110,45,989.1,.9,,7,,44.4
238,금산,2022-05-12 15:00,25,,1.2,110,47,988.7,.1,,9,,36.2
238,금산,2022-05-12 16:00,24.6,,1.1,290,48,988.5,0,,9,,28
238,금산,2022-05-12 17:00,24.1,,1.4,290,52,988.4,0,,10,,26.2
238,금산,2022-05-12 18:00,23.7,,1.3,250,54,988,0,,10,,25.4
238,금산,2022-05-12 19:00,22.9,,1.3,270,56,988.2,0,,10,,22.5
238,금산,2022-05-12 20:00,21.3,,2.5,290,57,988.8,0,,10,,20.5
238,금산,2022-05-12 21:00,20.3,,1,320,60,989.4,,,10,,19.8
238,금산,2022-05-12 22:00,19.6,,1,320,62,989.7,,,8,,19.1
238,금산,2022-05-12 23:00,19.4,,1.3,320,58,989.5,,,7,,18.2
238,금산,2022-05-13 00:00,17.2,,.4,0,67,989.1,,,6,,16
238,금산,2022-05-13 01:00,17.3,,.1,0,68,989.1,,,7,,16.7
238,금산,2022-05-13 02:00,16.9,,.9,290,73,988.7,,,6,,17
238,금산,2022-05-13 03:00,16.8,,.3,0,74,988.6,,,10,,16.9
238,금산,2022-05-13 04:00,16.8,,.5,290,74,988.3,,,8,,16.9
238,금산,2022-05-13 05:00,16.7,,0,0,74,988.1,,,9,,16.1
238,금산,2022-05-13 06:00,16.3,,.1,0,76,988.2,0,,9,,16.4
238,금산,2022-05-13 07:00,16.5,,.2,0,79,988,0,,9,,16.9
238,금산,2022-05-13 08:00,18.3,,.9,360,70,988.2,.4,,8,,20.8
238,금산,2022-05-13 09:00,18.7,,.5,270,69,988.1,0,,9,,21.1
238,금산,2022-05-13 10:00,18.7,,.8,290,68,987.8,0,,9,,21
238,금산,2022-05-13 11:00,19.1,,.7,200,62,987.4,0,,10,,23.9
238,금산,2022-05-13 12:00,19.8,,.8,200,65,986.7,0,,9,,24.6
238,금산,2022-05-13 13:00,20.5,,1.4,160,64,985.8,0,,9,,26.6
238,금산,2022-05-13 14:00,19.3,,2.1,290,65,986.3,0,,10,,21.8
238,금산,2022-05-13 15:00,18.6,0,1.7,290,69,986.7,0,,10,,20.9
238,금산,2022-05-13 16:00,19.3,,.9,270,53,986,0,,10,,24.7
238,금산,2022-05-13 17:00,19.8,,1.3,270,49,986,0,,8,,24.3
238,금산,2022-05-13 18:00,18.9,,1.6,270,56,986,0,,9,,21.8
238,금산,2022-05-13 19:00,18.4,,1.5,250,58,986.3,0,,9,,19.8
238,금산,2022-05-13 20:00,17,,1.4,230,62,986.8,0,,7,,17
238,금산,2022-05-13 21:00,15.8,,1.4,270,61,987.6,,,3,,14.7
238,금산,2022-05-13 22:00,14.9,,1.3,250,65,988.3,,,0,,13.4
238,금산,2022-05-13 23:00,14.6,,1.3,290,59,988.5,,,6,,12.8
238,금산,2022-05-14 00:00,14.5,,1.9,270,60,989.2,,,7,,12.4
238,금산,2022-05-14 01:00,13.6,,1.7,290,56,989.4,,,5,,11.6
238,금산,2022-05-14 02:00,11.8,,.8,290,65,989.5,,,0,,10.3
238,금산,2022-05-14 03:00,9.6,,.4,0,77,989.6,,,0,,8.8
238,금산,2022-05-14 04:00,8.1,,.5,320,82,990.1,,,0,,8.3
238,금산,2022-05-14 05:00,7.4,,.3,0,84,990.4,,,0,,7.5
238,금산,2022-05-14 06:00,6.8,,.2,0,90,991,.1,,0,,7.5
238,금산,2022-05-14 07:00,9.2,,.1,0,81,991.7,1,,0,,9.7
238,금산,2022-05-14 08:00,12.4,,.8,110,67,992.1,1,,0,,12.2
238,금산,2022-05-14 09:00,15.7,,1,20,50,992.5,1,,0,,17
238,금산,2022-05-14 10:00,18.4,,2.3,290,25,992.6,1,,0,,27.9
238,금산,2022-05-14 11:00,19.5,,2.7,290,29,992.5,1,,2,,35.1
238,금산,2022-05-14 12:00,20.4,,2.6,290,36,992.3,1,,7,,40.4
238,금산,2022-05-14 13:00,20.1,,3.8,290,28,991.6,1,,4,,43.1
238,금산,2022-05-14 14:00,20.6,,2.8,270,30,991.4,1,,0,,43
238,금산,2022-05-14 15:00,20,,4.7,290,28,991.4,.6,,10,,37.2
238,금산,2022-05-14 16:00,18.9,,3.1,290,29,991.4,.5,,8,,31.2
238,금산,2022-05-14 17:00,18.8,,2.9,290,28,992,.9,,3,,31.1
238,금산,2022-05-14 18:00,16.7,,2.9,270,28,992.6,.3,,8,,23
238,금산,2022-05-14 19:00,15.4,,1.3,320,26,992.9,0,,8,,18.1
238,금산,2022-05-14 20:00,14.2,,3.1,290,27,994,0,,8,,15.1
238,금산,2022-05-14 21:00,13.2,,1.2,270,27,994.8,,,10,,13.8
238,금산,2022-05-14 22:00,12.2,,.7,320,30,995.5,,,10,,12.6
238,금산,2022-05-14 23:00,11,,.3,0,40,995.7,,,9,,11.5
